frame,timestamp,age,gender
0,0.0,66,Man
1,0.03333333333333333,64,Man
2,0.06666666666666667,66,Man
3,0.1,65,Man
4,0.13333333333333333,65,Man
5,0.16666666666666666,64,Man
6,0.2,63,Man
7,0.23333333333333334,63,Man
8,0.26666666666666666,63,Man
9,0.3,65,Man
10,0.3333333333333333,64,Man
11,0.36666666666666664,65,Man
12,0.4,64,Man
13,0.43333333333333335,65,Man
14,0.4666666666666667,65,Man
15,0.5,67,Man
16,0.5333333333333333,67,Man
17,0.5666666666666667,67,Man
18,0.6,66,Man
19,0.6333333333333333,65,Man
20,0.6666666666666666,65,Man
21,0.7,64,Man
22,0.7333333333333333,64,Man
23,0.7666666666666667,66,Man
24,0.8,65,Man
25,0.8333333333333334,65,Man
26,0.8666666666666667,63,Man
27,0.9,65,Man
28,0.9333333333333333,66,Man
29,0.9666666666666667,67,Man
30,1.0,66,Man
31,1.0333333333333334,65,Man
32,1.0666666666666667,64,Man
33,1.1,64,Man
34,1.1333333333333333,64,Man
35,1.1666666666666667,64,Man
36,1.2,63,Man
37,1.2333333333333334,64,Man
38,1.2666666666666666,64,Man
39,1.3,64,Man
40,1.3333333333333333,64,Man
41,1.3666666666666667,65,Man
42,1.4,64,Man
43,1.4333333333333333,64,Man
44,1.4666666666666666,63,Man
45,1.5,63,Man
46,1.5333333333333334,64,Man
47,1.5666666666666667,63,Man
48,1.6,63,Man
49,1.6333333333333333,62,Man
50,1.6666666666666667,63,Man
51,1.7,62,Man
52,1.7333333333333334,64,Man
53,1.7666666666666666,63,Man
54,1.8,63,Man
55,1.8333333333333333,64,Man
56,1.8666666666666667,63,Man
57,1.9,64,Man
58,1.9333333333333333,64,Man
59,1.9666666666666666,64,Man
60,2.0,63,Man
61,2.033333333333333,64,Man
62,2.066666666666667,63,Man
63,2.1,64,Man
64,2.1333333333333333,64,Man
65,2.1666666666666665,63,Man
66,2.2,63,Man
67,2.2333333333333334,64,Man
68,2.2666666666666666,64,Man
69,2.3,65,Man
70,2.3333333333333335,64,Man
71,2.3666666666666667,64,Man
72,2.4,63,Man
73,2.433333333333333,64,Man
74,2.466666666666667,63,Man
75,2.5,64,Man
76,2.533333333333333,64,Man
77,2.566666666666667,64,Man
78,2.6,63,Man
79,2.6333333333333333,63,Man
80,2.6666666666666665,65,Man
81,2.7,64,Man
82,2.7333333333333334,65,Man
83,2.7666666666666666,64,Man
84,2.8,64,Man
85,2.8333333333333335,64,Man
86,2.8666666666666667,64,Man
87,2.9,63,Man
88,2.933333333333333,64,Man
89,2.966666666666667,65,Man
90,3.0,63,Man
91,3.033333333333333,63,Man
92,3.066666666666667,63,Man
93,3.1,65,Man
94,3.1333333333333333,66,Man
95,3.1666666666666665,66,Man
96,3.2,67,Man
97,3.2333333333333334,66,Man
98,3.2666666666666666,65,Man
99,3.3,62,Man
100,3.3333333333333335,63,Man
101,3.3666666666666667,65,Man
102,3.4,64,Man
103,3.433333333333333,65,Man
104,3.466666666666667,66,Man
105,3.5,66,Man
106,3.533333333333333,65,Man
107,3.566666666666667,65,Man
108,3.6,65,Man
109,3.6333333333333333,65,Man
110,3.6666666666666665,65,Man
111,3.7,65,Man
112,3.7333333333333334,64,Man
113,3.7666666666666666,64,Man
114,3.8,64,Man
115,3.8333333333333335,64,Man
116,3.8666666666666667,64,Man
117,3.9,64,Man
118,3.933333333333333,65,Man
119,3.966666666666667,64,Man
120,4.0,63,Man
121,4.033333333333333,63,Man
122,4.066666666666666,63,Man
123,4.1,63,Man
124,4.133333333333334,64,Man
125,4.166666666666667,63,Man
126,4.2,62,Man
127,4.233333333333333,62,Man
128,4.266666666666667,63,Man
129,4.3,63,Man
130,4.333333333333333,64,Man
131,4.366666666666666,63,Man
132,4.4,65,Man
133,4.433333333333334,65,Man
134,4.466666666666667,65,Man
135,4.5,65,Man
136,4.533333333333333,65,Man
137,4.566666666666666,65,Man
138,4.6,67,Man
139,4.633333333333334,65,Man
140,4.666666666666667,66,Man
141,4.7,65,Man
142,4.733333333333333,64,Man
143,4.766666666666667,64,Man
144,4.8,64,Man
145,4.833333333333333,64,Man
146,4.866666666666666,64,Man
147,4.9,62,Man
148,4.933333333333334,64,Man
149,4.966666666666667,65,Man
150,5.0,64,Man
151,5.033333333333333,64,Man
